,stormid,year,month,day,hour,llon,ulon,llat,ulat,centlon,centlat,area,mean_olr
214,1702195.0,1999,6,27,0,356.41824,357.87622,14.030251,15.488251,357.87622,15.488251,6336,0.001836
215,1702834.0,1999,6,27,0,368.44672,370.14774,10.62825,11.35725,370.14774,11.35725,6192,0.002855
216,1703331.0,1999,6,27,0,348.03473,351.19373,11.11425,11.721752,351.19373,11.721752,8352,0.003161
217,1702748.0,1999,6,27,0,351.92273,353.74524,10.62825,11.11425,353.74524,11.11425,5904,0.003571
218,1703355.0,1999,6,27,0,353.62372,355.08173,13.179752,14.151752,355.08173,14.151752,5472,0.001481
219,1705488.0,1999,6,27,0,355.68924,356.90424,10.14225,10.749752,356.90424,10.749752,5040,0.003151
220,1705803.0,1999,6,27,0,347.42725,348.76373,10.992752,11.84325,348.76373,11.84325,7344,0.001979
221,1703421.0,1999,6,27,0,366.86725,368.32523,10.020752,10.62825,368.32523,10.62825,5904,0.002090
222,1706492.0,1999,6,27,0,354.59573,356.53973,9.777752,10.87125,356.53973,10.87125,8208,0.002243
223,1704885.0,1999,6,27,0,355.20325,356.66122,10.749752,11.964752,356.66122,11.964752,8784,0.001620
224,1701605.0,1999,6,27,0,362.73624,365.89523,8.319752,10.38525,365.89523,10.38525,20880,0.001784
225,1697238.0,1999,6,27,0,353.62372,355.08173,12.693752,13.30125,355.08173,13.30125,6480,0.002517
226,1697671.0,1999,6,27,0,363.70822,365.16623,11.35725,12.08625,365.16623,12.08625,7200,0.004081
227,1703359.0,1999,6,28,0,350.82922,352.77322,9.048752,10.14225,352.77322,10.14225,15120,0.002087
228,1710186.0,1999,6,28,0,368.44672,369.54022,9.291752,10.020752,369.54022,10.020752,6336,0.002268
229,1711155.0,1999,6,28,0,368.44672,370.02625,13.30125,14.151752,370.02625,14.151752,5616,0.001485
230,1712765.0,1999,6,28,0,367.11023,368.08224,10.38525,11.35725,368.08224,11.35725,5040,0.001796
231,1713552.0,1999,6,28,0,365.65222,367.59622,12.08625,12.936752,367.59622,12.936752,6624,0.002758
232,1715483.0,1999,6,28,0,364.31573,365.40924,11.478752,12.57225,365.40924,12.57225,8640,0.001474
233,1707024.0,1999,6,28,0,374.03574,374.88623,9.89925,11.11425,374.88623,11.11425,6192,0.000755
234,1709122.0,1999,6,28,0,349.49274,351.43674,11.11425,12.32925,351.43674,12.32925,15408,0.001140
235,1716499.0,1999,6,29,0,345.60474,347.30573,9.65625,11.11425,347.30573,11.11425,11088,0.003112
236,1719358.0,1999,6,29,0,346.81973,348.64224,10.992752,11.84325,348.64224,11.84325,7632,0.001609
237,1720355.0,1999,6,29,0,347.18423,348.64224,10.020752,10.749752,348.64224,10.749752,5616,0.002683
238,1719991.0,1999,6,29,0,368.20374,369.29724,9.65625,10.62825,369.29724,10.62825,5616,0.001772
239,1720352.0,1999,6,29,0,346.45523,348.88522,8.44125,10.020752,348.88522,10.020752,16560,0.002633
240,1720986.0,1999,6,29,0,348.15622,349.37125,11.235752,11.721752,349.37125,11.721752,5472,0.002059
241,1723213.0,1999,6,29,0,354.35272,355.56775,9.534752,10.38525,355.56775,10.38525,6624,0.002904
242,1721930.0,1999,6,29,0,351.07224,352.28723,15.852753,17.067749,352.28723,17.067749,6912,0.000934
243,1728170.0,1999,6,30,0,364.80173,367.23172,11.35725,12.32925,367.23172,12.32925,5904,0.002249
244,1729205.0,1999,6,30,0,357.75473,358.96973,12.450752,13.422752,358.96973,13.422752,6192,0.001777
245,1729096.0,1999,6,30,0,345.96924,347.91324,10.62825,11.721752,347.91324,11.721752,8064,0.001814
246,1729778.0,1999,6,30,0,353.50223,354.83875,13.7872505,14.880753,354.83875,14.880753,8496,0.001862
247,1728577.0,1999,6,30,0,354.47424,355.81073,11.964752,13.422752,355.81073,13.422752,10224,0.001898
248,1731432.0,1999,6,30,0,356.17523,357.51172,12.450752,13.179752,357.51172,13.179752,6768,0.001620
